Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate
Mali,Total,25+,Adults,Africa,2018,0.01735406216028605
Malta,Male,15-24,Youth,Europe,2018,0.14506686225458737
Malta,Female,25+,Adults,Europe,2018,0.03800867048237744
Malta,Female,15-24,Youth,Europe,2018,0.08784429804455737
Malta,Total,15-24,Youth,Europe,2018,0.11809930452777305
Malta,Total,25+,Adults,Europe,2018,0.03757645610404579
Malta,Male,25+,Adults,Europe,2018,0.03722282615813807
Mauritania,Total,15-24,Youth,Africa,2018,0.1894801639795157
Mauritania,Total,25+,Adults,Africa,2018,0.1894801639795157
Mauritania,Male,25+,Adults,Africa,2018,0.08866943458500871
Mauritania,Male,15-24,Youth,Africa,2018,0.2557399379182984
Mauritania,Female,25+,Adults,Africa,2018,0.13652735393118626
Mauritania,Female,15-24,Youth,Africa,2018,0.3637673376904036
Mauritius,Male,15-24,Youth,Africa,2018,0.27453471467302326
Mauritius,Female,15-24,Youth,Africa,2018,0.3678930203926602
Mauritius,Female,25+,Adults,Africa,2018,0.08204214745059003
Mauritius,Total,15-24,Youth,Africa,2018,0.31201948893924114
Mauritius,Total,25+,Adults,Africa,2018,0.04840801037314508
Mauritius,Male,25+,Adults,Africa,2018,0.028526148969889066
Mexico,Female,15-24,Youth,North America,2018,0.09783761836780135
Mexico,Female,25+,Adults,North America,2018,0.03385679296931278
Mexico,Male,15-24,Youth,North America,2018,0.08433419339628818
Mexico,Total,15-24,Youth,North America,2018,0.08914094117955232
Mexico,Total,25+,Adults,North America,2018,0.032638734266741756
Mexico,Male,25+,Adults,North America,2018,0.03194457178033031
Moldova,Total,15-24,Youth,Europe,2018,0.04075912561721523
Moldova,Female,15-24,Youth,Europe,2018,0.04471454204922005
Moldova,Female,25+,Adults,Europe,2018,0.010910138701523228
Moldova,Male,15-24,Youth,Europe,2018,0.03787769642833754
Moldova,Male,25+,Adults,Europe,2018,0.01626697751175492
Moldova,Total,25+,Adults,Europe,2018,0.01288784691752564
Mongolia,Total,15-24,Youth,Asia,2018,0.21963039121949943
Mongolia,Female,15-24,Youth,Asia,2018,0.23333027727207245
Mongolia,Male,25+,Adults,Asia,2018,0.0589514217233566
Mongolia,Male,15-24,Youth,Asia,2018,0.20379562808607615
Mongolia,Female,25+,Adults,Asia,2018,0.04590640594098309
Mongolia,Total,25+,Adults,Asia,2018,0.05417086875090044
Montenegro,Total,25+,Adults,Europe,2018,0.17750913544026928
Montenegro,Total,15-24,Youth,Europe,2018,0.38488035520163455
Montenegro,Female,15-24,Youth,Europe,2018,0.31047399510157037
Montenegro,Female,25+,Adults,Europe,2018,0.18691307252033373
Montenegro,Male,15-24,Youth,Europe,2018,0.44135636730363714
Montenegro,Male,25+,Adults,Europe,2018,0.17207371219761367
Morocco,Male,25+,Adults,Africa,2018,0.09211405220625794
Morocco,Male,15-24,Youth,Africa,2018,0.3026679414807927
Morocco,Total,15-24,Youth,Africa,2018,0.18060230601651145
Morocco,Female,15-24,Youth,Africa,2018,0.3061387539128499
Morocco,Total,25+,Adults,Africa,2018,0.18060230601651145
Morocco,Female,25+,Adults,Africa,2018,0.11686814841979805
Mozambique,Female,15-24,Youth,Africa,2018,0.09625283231391861
Mozambique,Female,25+,Adults,Africa,2018,0.03317572788830533
Mozambique,Male,15-24,Youth,Africa,2018,0.10366596377257664
Mozambique,Total,25+,Adults,Africa,2018,0.057964750516256054
Mozambique,Total,15-24,Youth,Africa,2018,0.057964750516256054
Mozambique,Male,25+,Adults,Africa,2018,0.01997354324108394
Myanmar,Female,15-24,Youth,Asia,2018,0.02669251221333054
Myanmar,Female,25+,Adults,Asia,2018,0.008552605728805122
Myanmar,Male,15-24,Youth,Asia,2018,0.021427355240926774
Myanmar,Male,25+,Adults,Asia,2018,0.004832942594072114
Myanmar,Total,15-24,Youth,Asia,2018,0.023457453078545142
Myanmar,Total,25+,Adults,Asia,2018,0.006208170161491009
Namibia,Male,15-24,Youth,Africa,2018,0.49079907270369744
Namibia,Total,15-24,Youth,Africa,2018,0.4965881258922608
Namibia,Total,25+,Adults,Africa,2018,0.216460819111734
Namibia,Male,25+,Adults,Africa,2018,0.23393275792065596
Namibia,Female,25+,Adults,Africa,2018,0.19935560765412375
Namibia,Female,15-24,Youth,Africa,2018,0.5042763028644025
Nepal,Male,25+,Adults,Asia,2018,0.093279721287213
Nepal,Male,15-24,Youth,Asia,2018,0.24184359078466558
Nepal,Female,25+,Adults,Asia,2018,0.11826957079802491
Nepal,Female,15-24,Youth,Asia,2018,0.28792026299590057
Nepal,Total,25+,Adults,Asia,2018,0.17105429747700315
Nepal,Total,15-24,Youth,Asia,2018,0.17105429747700315
Netherlands,Female,15-24,Youth,Europe,2018,0.08649526528794645
Netherlands,Female,25+,Adults,Europe,2018,0.04411206140063653
Netherlands,Total,25+,Adults,Europe,2018,0.041400898482010715
Netherlands,Total,15-24,Youth,Europe,2018,0.09326662388180901
Netherlands,Male,15-24,Youth,Europe,2018,0.10016895652971146
Netherlands,Male,25+,Adults,Europe,2018,0.039095755130908565
New Caledonia,Female,15-24,Youth,Oceania,2018,0.5236473654569029
New Caledonia,Male,15-24,Youth,Oceania,2018,0.5231365666461473
New Caledonia,Male,25+,Adults,Oceania,2018,0.10267056096187345
New Caledonia,Total,15-24,Youth,Oceania,2018,0.5207004492410052
New Caledonia,Total,25+,Adults,Oceania,2018,0.10294560647535723
New Caledonia,Female,25+,Adults,Oceania,2018,0.10428154182656416
New Zealand,Total,25+,Adults,Oceania,2018,0.038807612212020795
New Zealand,Total,15-24,Youth,Oceania,2018,0.15424814344278398
New Zealand,Female,25+,Adults,Oceania,2018,0.043129755995337325
New Zealand,Male,15-24,Youth,Oceania,2018,0.16510589252269128
New Zealand,Female,15-24,Youth,Oceania,2018,0.1436916346871685
New Zealand,Male,25+,Adults,Oceania,2018,0.03524511794213566
Nicaragua,Male,25+,Adults,North America,2018,0.05181333577818234
Nicaragua,Total,15-24,Youth,North America,2018,0.0847882367836265
Nicaragua,Total,25+,Adults,North America,2018,0.0847882367836265
Nicaragua,Male,15-24,Youth,North America,2018,0.11065997825830703
Nicaragua,Female,25+,Adults,North America,2018,0.048132964859661294
Nicaragua,Female,15-24,Youth,North America,2018,0.16276145695537717
Niger,Male,15-24,Youth,Africa,2018,0.010883943890715248
Niger,Total,15-24,Youth,Africa,2018,0.006681859656935295
Niger,Total,25+,Adults,Africa,2018,0.006681859656935295
Niger,Female,15-24,Youth,Africa,2018,0.004793650377860146
Niger,Female,25+,Adults,Africa,2018,0.005422325837251641
Niger,Male,25+,Adults,Africa,2018,0.006116488323663082
Nigeria,Total,25+,Adults,Africa,2018,0.09276455667465608
Nigeria,Total,15-24,Youth,Africa,2018,0.09276455667465608
Nigeria,Female,25+,Adults,Africa,2018,0.04261895718458173
Nigeria,Male,15-24,Youth,Africa,2018,0.1536194679833925
Nigeria,Male,25+,Adults,Africa,2018,0.05631884323715472
Nigeria,Female,15-24,Youth,Africa,2018,0.17198203035978574
North Korea,Female,15-24,Youth,Asia,2018,0.12927139133737608
North Korea,Female,25+,Adults,Asia,2018,0.0406674437793873
North Korea,Male,15-24,Youth,Asia,2018,0.1347461067962437
North Korea,Male,25+,Adults,Asia,2018,0.04658747102199054
North Macedonia,Total,25+,Adults,Europe,2018,0.24616573456798208
North Macedonia,Male,25+,Adults,Europe,2018,0.24555015651399462
North Macedonia,Male,15-24,Youth,Europe,2018,0.6165865542036123
North Macedonia,Female,25+,Adults,Europe,2018,0.24073031132532646
North Macedonia,Total,15-24,Youth,Europe,2018,0.6007386936647849
North Macedonia,Female,15-24,Youth,Europe,2018,0.5903000615578053
Norway,Total,25+,Adults,Europe,2018,0.037943183455357486
Norway,Total,15-24,Youth,Europe,2018,0.1265078387971343
Norway,Female,15-24,Youth,Europe,2018,0.11211379025814985
Norway,Male,25+,Adults,Europe,2018,0.03975062540110804
Norway,Male,15-24,Youth,Europe,2018,0.13910754279577217
Norway,Female,25+,Adults,Europe,2018,0.03566423491506332
Oman,Female,15-24,Youth,Asia,2018,0.26027164018807875
Oman,Total,25+,Adults,Asia,2018,0.0884707906030482
Oman,Total,15-24,Youth,Asia,2018,0.0884707906030482
Oman,Female,25+,Adults,Asia,2018,0.08130869274796662
Oman,Male,15-24,Youth,Asia,2018,0.07431467826223626
Oman,Male,25+,Adults,Asia,2018,0.00395541643200482
Pakistan,Total,15-24,Youth,Asia,2018,0.10217285955652185
Pakistan,Female,15-24,Youth,Asia,2018,0.08766093436890152
Pakistan,Male,15-24,Youth,Asia,2018,0.10635093188039449
Pakistan,Male,25+,Adults,Asia,2018,0.03271731869916569
Pakistan,Total,25+,Adults,Asia,2018,0.03592618302314311
Pakistan,Female,25+,Adults,Asia,2018,0.04817225707587327
Palestine,Total,15-24,Youth,Asia,2018,0.552081832588964
Palestine,Total,25+,Adults,Asia,2018,0.2798129690508311
Palestine,Female,15-24,Youth,Asia,2018,0.9056069992534479
Palestine,Male,15-24,Youth,Asia,2018,0.48007229767783005
Palestine,Male,25+,Adults,Asia,2018,0.22831397100234443
Palestine,Female,25+,Adults,Asia,2018,0.45994158557189824
Panama,Total,25+,Adults,North America,2018,0.04615525664365889
Panama,Total,15-24,Youth,North America,2018,0.1842150070071119
Panama,Male,25+,Adults,North America,2018,0.03701326767167424
Panama,Female,25+,Adults,North America,2018,0.058493012534216966
Panama,Female,15-24,Youth,North America,2018,0.2615027962960538
Panama,Male,15-24,Youth,North America,2018,0.13995887414703148
Papua New Guinea,Male,15-24,Youth,Oceania,2018,0.0788594779374206
Papua New Guinea,Female,15-24,Youth,Oceania,2018,0.0453956071302275
Papua New Guinea,Female,25+,Adults,Oceania,2018,0.010726775025867375
Papua New Guinea,Total,15-24,Youth,Oceania,2018,0.04065216347308265
Papua New Guinea,Total,25+,Adults,Oceania,2018,0.04065216347308265
Papua New Guinea,Male,25+,Adults,Oceania,2018,0.04090319707665911
Paraguay,Total,15-24,Youth,South America,2018,0.1899254757632513
Paraguay,Total,25+,Adults,South America,2018,0.05063456929182329
Paraguay,Female,15-24,Youth,South America,2018,0.24388678602768793
Paraguay,Female,25+,Adults,South America,2018,0.05972416864219198
Paraguay,Male,15-24,Youth,South America,2018,0.15368495501041246
Paraguay,Male,25+,Adults,South America,2018,0.04353577556286099
Peru,Total,15-24,Youth,South America,2018,0.10688792550195807
Peru,Male,25+,Adults,South America,2018,0.02737357729433799
Peru,Total,25+,Adults,South America,2018,0.03012403242917578
Peru,Female,25+,Adults,South America,2018,0.034249715131432455
Peru,Male,15-24,Youth,South America,2018,0.10043090463779125
Peru,Female,15-24,Youth,South America,2018,0.1177849667980773
Philippines,Female,25+,Adults,Asia,2018,0.020484342051839532
Philippines,Female,15-24,Youth,Asia,2018,0.10700580215059396
Philippines,Total,25+,Adults,Asia,2018,0.018572120862857068
Philippines,Total,15-24,Youth,Asia,2018,0.08677031080143023
Philippines,Male,15-24,Youth,Asia,2018,0.07545415253238333
Philippines,Male,25+,Adults,Asia,2018,0.01749813361972993
Poland,Male,25+,Adults,Europe,2018,0.04124372961716284
Poland,Male,15-24,Youth,Europe,2018,0.15007007111891135
Poland,Total,15-24,Youth,Europe,2018,0.15301698733480898
Poland,Total,25+,Adults,Europe,2018,0.04128302183337481
Poland,Female,15-24,Youth,Europe,2018,0.15808568322615293
Poland,Female,25+,Adults,Europe,2018,0.04155806734685859
Portugal,Female,25+,Adults,Europe,2018,0.08434729080169218
Portugal,Male,15-24,Youth,Europe,2018,0.2588309255936399
Portugal,Male,25+,Adults,Europe,2018,0.07105342431664287
Portugal,Total,25+,Adults,Europe,2018,0.07769380885646553
Portugal,Female,15-24,Youth,Europe,2018,0.27250461683540494
Portugal,Total,15-24,Youth,Europe,2018,0.26536653089023066
Puerto Rico,Male,15-24,Youth,North America,2018,0.2956608295896583
Puerto Rico,Male,25+,Adults,North America,2018,0.11912090214928421
Puerto Rico,Female,15-24,Youth,North America,2018,0.2072402457073254
Puerto Rico,Female,25+,Adults,North America,2018,0.08801456431480924
Qatar,Male,25+,Adults,Asia,2018,0.0
Qatar,Female,25+,Adults,Asia,2018,0.0034446176212492305
Qatar,Male,15-24,Youth,Asia,2018,0.0007727469188353788
Qatar,Total,15-24,Youth,Asia,2018,0.003221961729381409
Qatar,Total,25+,Adults,Asia,2018,0.00047150659454362094
Qatar,Female,15-24,Youth,Asia,2018,0.02095584864638315
Republic of Vietnam,Total,15-24,Youth,Asia,2018,0.06217338345273801
Republic of Vietnam,Total,25+,Adults,Asia,2018,0.0077929562153737355
Republic of Vietnam,Male,15-24,Youth,Asia,2018,0.06013018820971565
Republic of Vietnam,Female,25+,Adults,Asia,2018,0.006103390918259093
Republic of Vietnam,Female,15-24,Youth,Asia,2018,0.056384330264174665
Republic of Vietnam,Male,25+,Adults,Asia,2018,0.008421631674765229
Romania,Male,25+,Adults,Europe,2018,0.04954748464329216
Romania,Male,15-24,Youth,Europe,2018,0.2130423963012927
Romania,Female,25+,Adults,Europe,2018,0.03405325405037262
Romania,Female,15-24,Youth,Europe,2018,0.2128459352202329
Romania,Total,15-24,Youth,Europe,2018,0.21211248051760948
Romania,Total,25+,Adults,Europe,2018,0.042658249400793706
Rwanda,Male,15-24,Youth,Africa,2018,0.2046076672211235
Rwanda,Female,25+,Adults,Africa,2018,0.12598394258097473
Rwanda,Female,15-24,Youth,Africa,2018,0.2196827808411154
Rwanda,Total,15-24,Youth,Africa,2018,0.21179814278791373
Rwanda,Total,25+,Adults,Africa,2018,0.11845293447368076
Rwanda,Male,25+,Adults,Africa,2018,0.11172086809603017
Saint Lucia,Male,25+,Adults,North America,2018,0.15406477976712815
Saint Lucia,Female,25+,Adults,North America,2018,0.21551780592264672
Saint Lucia,Female,15-24,Youth,North America,2018,0.5150685649172898
Saint Lucia,Male,15-24,Youth,North America,2018,0.5718982069652002
Saint Lucia,Total,25+,Adults,North America,2018,0.19114353446582233
Saint Lucia,Total,15-24,Youth,North America,2018,0.5635551597228589
Saint Vincent and the Grenadines,Male,25+,Adults,North America,2018,0.2028919071132009
Saint Vincent and the Grenadines,Female,15-24,Youth,North America,2018,0.5399929274010818
Saint Vincent and the Grenadines,Female,25+,Adults,North America,2018,0.16663828895495802
Saint Vincent and the Grenadines,Male,15-24,Youth,North America,2018,0.5508637738863931
Samoa,Total,25+,Adults,Oceania,2018,0.16859198526105315
Samoa,Total,15-24,Youth,Oceania,2018,0.16859198526105315
Samoa,Male,25+,Adults,Oceania,2018,0.05667247318306244
Samoa,Female,15-24,Youth,Oceania,2018,0.379353250121151
Samoa,Female,25+,Adults,Oceania,2018,0.12990006679676758
Samoa,Male,15-24,Youth,Oceania,2018,0.17077706906261872
Sao Tome and Principe,Male,25+,Adults,Africa,2018,0.10843341933962883
Sao Tome and Principe,Male,15-24,Youth,Africa,2018,0.1982554256001886
Sao Tome and Principe,Total,25+,Adults,Africa,2018,0.23314036489371456
Sao Tome and Principe,Female,25+,Adults,Africa,2018,0.2488768974866079
Sao Tome and Principe,Female,15-24,Youth,Africa,2018,0.43276446935862006
Sao Tome and Principe,Total,15-24,Youth,Africa,2018,0.23314036489371456
Saudi Arabia,Female,15-24,Youth,Asia,2018,0.7618105853230475
Saudi Arabia,Female,25+,Adults,Asia,2018,0.2273709578132572
Saudi Arabia,Male,15-24,Youth,Asia,2018,0.2893085879687234
Saudi Arabia,Male,25+,Adults,Asia,2018,0.02526489502429569
Saudi Arabia,Total,15-24,Youth,Asia,2018,0.3972181110921926
Saudi Arabia,Total,25+,Adults,Asia,2018,0.057157077183010045
Senegal,Male,25+,Adults,Africa,2018,0.03409254626658458
Senegal,Female,15-24,Youth,Africa,2018,0.11052900420426715
Senegal,Female,25+,Adults,Africa,2018,0.04691490615709028
Senegal,Total,15-24,Youth,Africa,2018,0.05823106442613718
Senegal,Total,25+,Adults,Africa,2018,0.05823106442613718
Senegal,Male,15-24,Youth,Africa,2018,0.06189833793925423
Serbia,Male,25+,Adults,Europe,2018,0.13811213998506897
Serbia,Total,25+,Adults,Europe,2018,0.15016175295673928
Serbia,Total,15-24,Youth,Europe,2018,0.38862621314717555
Serbia,Male,15-24,Youth,Europe,2018,0.3690455920682113
Serbia,Female,25+,Adults,Europe,2018,0.16400571046875617
Serbia,Female,15-24,Youth,Europe,2018,0.4185668819006955
Seychelles,Total,15-24,Youth,Africa,2018,0.15109166874042254
Seychelles,Total,25+,Adults,Africa,2018,0.02768791502403374
Sierra Leone,Male,25+,Adults,Africa,2018,0.05229793977812995
Sierra Leone,Female,25+,Adults,Africa,2018,0.02590666788909117
Sierra Leone,Total,15-24,Youth,Africa,2018,0.04631242550850676
Sierra Leone,Female,15-24,Youth,Africa,2018,0.032154130266794145
Sierra Leone,Total,25+,Adults,Africa,2018,0.04002567091459182
Sierra Leone,Male,15-24,Youth,Africa,2018,0.06128275988526673
Singapore,Male,25+,Adults,Asia,2018,0.04119133999554688
Singapore,Male,15-24,Youth,Asia,2018,0.08517242734214352
Singapore,Female,25+,Adults,Asia,2018,0.04090319707665911
Singapore,Female,15-24,Youth,Asia,2018,0.14631111576796638
Singapore,Total,15-24,Youth,Asia,2018,0.06795152213679803
Singapore,Total,25+,Adults,Asia,2018,0.06795152213679803
Slovakia,Female,25+,Adults,Europe,2018,0.08450445966654006
Slovakia,Male,15-24,Youth,Europe,2018,0.1863367866825582
Slovakia,Male,25+,Adults,Europe,2018,0.07075218399235111
Slovakia,Female,15-24,Youth,Europe,2018,0.2109599088420584
Slovakia,Total,25+,Adults,Europe,2018,0.07696035415384211
Slovakia,Total,15-24,Youth,Europe,2018,0.19519063273565507
Slovenia,Female,25+,Adults,Europe,2018,0.07079147620856308
Slovenia,Total,25+,Adults,Europe,2018,0.06252701339864572
Slovenia,Total,15-24,Youth,Europe,2018,0.11486424539298765
Slovenia,Male,25+,Adults,Europe,2018,0.05569016777776323
Slovenia,Male,15-24,Youth,Europe,2018,0.10847271155584079
Slovenia,Female,15-24,Youth,Europe,2018,0.12517190344592738
Solomon Islands,Male,15-24,Youth,Oceania,2018,0.012730678052677764
Solomon Islands,Female,15-24,Youth,Oceania,2018,0.019580621078964258
Solomon Islands,Female,25+,Adults,Oceania,2018,0.0052127673507878095
Solomon Islands,Male,25+,Adults,Oceania,2018,0.006915430053306439
Somalia,Total,25+,Adults,Africa,2018,0.3129384902184211
Somalia,Total,15-24,Youth,Africa,2018,0.3129384902184211
Somalia,Female,25+,Adults,Africa,2018,0.2742727665649435
Somalia,Male,15-24,Youth,Africa,2018,0.4185930767115034
Somalia,Female,15-24,Youth,Africa,2018,0.4819190318397925
Somalia,Male,25+,Adults,Africa,2018,0.17208680960301764
South Africa,Male,15-24,Youth,Africa,2018,0.5218923131327683
South Africa,Total,15-24,Youth,Africa,2018,0.698929941978494
South Africa,Total,25+,Adults,Africa,2018,0.30654477348037357
South Africa,Male,25+,Adults,Africa,2018,0.2651962646199788
South Africa,Female,15-24,Youth,Africa,2018,0.6378436431742871
South Africa,Female,25+,Adults,Africa,2018,0.3005330643999424
South Korea,Male,15-24,Youth,Asia,2018,0.08172780972089429
South Korea,Total,25+,Adults,Asia,2018,0.04483241869785595
South Korea,Total,15-24,Youth,Asia,2018,0.13364592474230855
South Korea,Female,15-24,Youth,Asia,2018,0.09779832615158937
South Korea,Female,25+,Adults,Asia,2018,0.02517321318646776
South Korea,Male,25+,Adults,Asia,2018,0.026404369294442773
South Sudan,Female,15-24,Youth,Africa,2018,0.2420793440819374
South Sudan,Female,25+,Adults,Africa,2018,0.16239472960406545
South Sudan,Male,15-24,Youth,Africa,2018,0.28455422980707523
South Sudan,Male,25+,Adults,Africa,2018,0.10790952312346923
Spain,Male,15-24,Youth,Europe,2018,0.4612251313014892
Spain,Female,25+,Adults,Europe,2018,0.20768555749106102
Spain,Male,25+,Adults,Europe,2018,0.15887152755039227
Spain,Total,15-24,Youth,Europe,2018,0.4491886157352229
Spain,Total,25+,Adults,Europe,2018,0.18154313630469804
Spain,Female,15-24,Youth,Europe,2018,0.43505651530431827
Sri Lanka,Male,25+,Adults,Asia,2018,0.015965737187463164
Sri Lanka,Male,15-24,Youth,Asia,2018,0.21128734397715812
Sri Lanka,Female,15-24,Youth,Asia,2018,0.37691713271600896
Sri Lanka,Total,25+,Adults,Asia,2018,0.029023850375240662
Sri Lanka,Total,15-24,Youth,Asia,2018,0.27532055899726265
Sri Lanka,Female,25+,Adults,Asia,2018,0.052415816426765856
Sudan,Total,15-24,Youth,Africa,2018,0.3223642563074921
Sudan,Female,15-24,Youth,Africa,2018,0.5723959083705518
Sudan,Female,25+,Adults,Africa,2018,0.34010032612539454
Sudan,Male,15-24,Youth,Africa,2018,0.36371494806878757
